O00571	39	56	69.64285714285714
O43143	39	56	69.64285714285714
O43240	39	56	69.64285714285714
O43464	39	56	69.64285714285714
O60259	39	56	69.64285714285714
O75417	39	56	69.64285714285714
O94761	39	56	69.64285714285714
O94762	39	56	69.64285714285714
O95786	39	56	69.64285714285714
P00740	39	56	69.64285714285714
P00742	39	56	69.64285714285714
P00749	39	56	69.64285714285714
P00750	39	56	69.64285714285714
P04070	39	56	69.64285714285714
P06870	39	56	69.64285714285714
P07288	39	56	69.64285714285714
P07477	39	56	69.64285714285714
P08246	39	56	69.64285714285714
P08311	39	56	69.64285714285714
P12544	39	56	69.64285714285714
P17844	39	56	69.64285714285714
P19447	39	56	69.64285714285714
P20151	39	56	69.64285714285714
P20160	39	56	69.64285714285714
P20231	39	56	69.64285714285714
P20718	39	56	69.64285714285714
P22891	39	56	69.64285714285714
P23946	39	56	69.64285714285714
P26196	39	56	69.64285714285714
P35030	39	56	69.64285714285714
P38919	39	56	69.64285714285714
P38935	39	56	69.64285714285714
P42285	39	56	69.64285714285714
P46063	39	56	69.64285714285714
P48740	39	56	69.64285714285714
P51124	39	56	69.64285714285714
P54132	39	56	69.64285714285714
P60842	39	56	69.64285714285714
P98073	39	56	69.64285714285714
Q04756	39	56	69.64285714285714
Q08211	39	56	69.64285714285714
Q13838	39	56	69.64285714285714
Q15661	39	56	69.64285714285714
Q6UWY2	39	56	69.64285714285714
Q8IYB8	39	56	69.64285714285714
Q92743	39	56	69.64285714285714
Q92876	39	56	69.64285714285714
Q92900	39	56	69.64285714285714
Q99895	39	56	69.64285714285714
Q9UJV9	39	56	69.64285714285714
Q9UL52	39	56	69.64285714285714
Q9UMR2	39	56	69.64285714285714
Q9Y337	39	56	69.64285714285714
Q9Y5K2	39	56	69.64285714285714
P00746	38	56	67.85714285714286
P14210	38	56	67.85714285714286
P18074	38	56	67.85714285714286
Q16651	38	56	67.85714285714286
Q9Y2R4	38	56	67.85714285714286
Q9H611	37	56	66.07142857142857
O00187	36	56	64.28571428571429
P24158	36	56	64.28571428571429
P83110	36	56	64.28571428571429
P49863	35	56	62.5
P00751	34	56	60.71428571428571
P03951	34	56	60.71428571428571
P03952	34	56	60.71428571428571
P49862	34	56	60.71428571428571
Q9H0S4	31	56	55.35714285714286
P00748	29	56	51.78571428571429
P00738	28	56	50.0
P10144	28	56	50.0
P08709	27	56	48.214285714285715
P05156	24	56	42.857142857142854
P26927	23	56	41.07142857142857
Q5JP69	23	56	41.07142857142857
P00747	23	56	41.07142857142857
P06681	22	56	39.285714285714285
Q9UHI6	21	56	37.5
Q14240	19	56	33.92857142857143
Q53HP3	19	56	33.92857142857143
P00736	13	56	23.214285714285715
P51580	13	56	23.214285714285715
Q9BUQ8	13	56	23.214285714285715
Q14353	13	56	23.214285714285715
Q7Z624	13	56	23.214285714285715
Q96AZ1	13	56	23.214285714285715
O95568	13	56	23.214285714285715
P0DPD7	13	56	23.214285714285715
P11086	13	56	23.214285714285715
P19623	13	56	23.214285714285715
P22087	13	56	23.214285714285715
P40261	13	56	23.214285714285715
P50135	13	56	23.214285714285715
P52788	13	56	23.214285714285715
Q5T8I9	13	56	23.214285714285715
Q5VZV1	13	56	23.214285714285715
Q86VU5	13	56	23.214285714285715
Q86W50	13	56	23.214285714285715
Q8N1G2	13	56	23.214285714285715
Q8N4J0	13	56	23.214285714285715
Q8N6R0	13	56	23.214285714285715
Q8TEA1	13	56	23.214285714285715
Q8TEK3	13	56	23.214285714285715
Q96FX7	13	56	23.214285714285715
Q96P11	13	56	23.214285714285715
Q96RS0	13	56	23.214285714285715
Q9BV86	13	56	23.214285714285715
Q9BVS5	13	56	23.214285714285715
Q9BY49	13	56	23.214285714285715
Q9UI43	13	56	23.214285714285715
Q9UNQ2	13	56	23.214285714285715
Q13206	12	56	21.428571428571427
Q8WXB1	12	56	21.428571428571427
Q9NVP1	11	56	19.642857142857142
Q9UPY3	11	56	19.642857142857142
Q99714	11	56	19.642857142857142
Q9UHL0	10	56	17.857142857142858
O95050	9	56	16.071428571428573
P46597	9	56	16.071428571428573
P05981	8	56	14.285714285714285
P09871	7	56	12.5
O14717	6	56	10.714285714285714
Q9UJA5	6	56	10.714285714285714
Q9Y5Y6	5	56	8.928571428571429
Q96CB9	4	56	7.142857142857142
Q8N4T8	4	56	7.142857142857142
Q5VVY1	3	56	5.357142857142857
Q9NUI1	3	56	5.357142857142857
Q14376	2	56	3.571428571428571
P49327	2	56	3.571428571428571
Q14749	2	56	3.571428571428571
Q92506	2	56	3.571428571428571
Q9BTZ2	2	56	3.571428571428571
O60306	2	56	3.571428571428571
Q86TM3	1	56	1.7857142857142856
Q9BUT1	1	56	1.7857142857142856
