O43148	14	14	100.0
O75828	14	14	100.0
O95050	14	14	100.0
O95568	14	14	100.0
P11086	14	14	100.0
P16152	14	14	100.0
P19623	14	14	100.0
P22087	14	14	100.0
P28845	14	14	100.0
P40261	14	14	100.0
P46597	14	14	100.0
P49327	14	14	100.0
P50135	14	14	100.0
P51580	14	14	100.0
P52788	14	14	100.0
Q14353	14	14	100.0
Q14749	14	14	100.0
Q5T8I9	14	14	100.0
Q5VVY1	14	14	100.0
Q5VZV1	14	14	100.0
Q7L2J0	14	14	100.0
Q7Z624	14	14	100.0
Q86VU5	14	14	100.0
Q86W50	14	14	100.0
Q8N1G2	14	14	100.0
Q8N4T8	14	14	100.0
Q8N6R0	14	14	100.0
Q8TEA1	14	14	100.0
Q8TEK3	14	14	100.0
Q8WXB1	14	14	100.0
Q92506	14	14	100.0
Q96AZ1	14	14	100.0
Q96CB9	14	14	100.0
Q96FX7	14	14	100.0
Q96P11	14	14	100.0
Q96RS0	14	14	100.0
Q9BV86	14	14	100.0
Q9H867	14	14	100.0
Q9UI43	14	14	100.0
Q9UIC8	14	14	100.0
Q9UJA5	14	14	100.0
Q9Y6K1	14	14	100.0
Q14376	12	14	85.71428571428571
Q9BUT1	12	14	85.71428571428571
Q9H5Q4	12	14	85.71428571428571
O14717	11	14	78.57142857142857
P0DPD7	11	14	78.57142857142857
O60701	8	14	57.14285714285714
Q6UWP2	8	14	57.14285714285714
Q9UNQ2	8	14	57.14285714285714
Q8N4J0	7	14	50.0
Q9BVS5	7	14	50.0
P51659	5	14	35.714285714285715
P26358	4	14	28.57142857142857
O60547	3	14	21.428571428571427
Q9BPX1	1	14	7.142857142857142
P54819	1	14	7.142857142857142
Q15149	1	14	7.142857142857142
