P08581	12	12	100.0
Q04912	12	12	100.0
D3W0D1	12	12	100.0
P05451	12	12	100.0
P05452	12	12	100.0
P06734	12	12	100.0
P11226	12	12	100.0
P13727	12	12	100.0
P14151	12	12	100.0
P16109	12	12	100.0
P22897	12	12	100.0
P26715	12	12	100.0
P26718	12	12	100.0
P35247	12	12	100.0
P78380	12	12	100.0
Q07108	12	12	100.0
Q12918	12	12	100.0
Q13241	12	12	100.0
Q5KU26	12	12	100.0
Q6EIG7	12	12	100.0
Q6UVW9	12	12	100.0
Q6UXN8	12	12	100.0
Q8WTT0	12	12	100.0
Q96E93	12	12	100.0
Q9BWP8	12	12	100.0
Q9H2X3	12	12	100.0
Q9NNX6	12	12	100.0
Q9NY25	12	12	100.0
Q9P126	12	12	100.0
Q9UBG0	12	12	100.0
Q9UHP7	12	12	100.0
Q9UJ71	12	12	100.0
Q9UMR7	12	12	100.0
Q05823	11	12	91.66666666666666
Q13418	11	12	91.66666666666666
Q14145	11	12	91.66666666666666
O14522	11	12	91.66666666666666
O60729	11	12	91.66666666666666
O60942	11	12	91.66666666666666
O75319	11	12	91.66666666666666
O75365	11	12	91.66666666666666
O95147	11	12	91.66666666666666
O95278	11	12	91.66666666666666
P08575	11	12	91.66666666666666
P10586	11	12	91.66666666666666
P17706	11	12	91.66666666666666
P18031	11	12	91.66666666666666
P23467	11	12	91.66666666666666
P23469	11	12	91.66666666666666
P23470	11	12	91.66666666666666
P23471	11	12	91.66666666666666
P28827	11	12	91.66666666666666
P29350	11	12	91.66666666666666
P35236	11	12	91.66666666666666
P51452	11	12	91.66666666666666
P60484	11	12	91.66666666666666
Q05209	11	12	91.66666666666666
Q06124	11	12	91.66666666666666
Q12913	11	12	91.66666666666666
Q12974	11	12	91.66666666666666
Q13115	11	12	91.66666666666666
Q13202	11	12	91.66666666666666
Q13332	11	12	91.66666666666666
Q13613	11	12	91.66666666666666
Q13614	11	12	91.66666666666666
Q15262	11	12	91.66666666666666
Q15678	11	12	91.66666666666666
Q16667	11	12	91.66666666666666
Q16690	11	12	91.66666666666666
Q16827	11	12	91.66666666666666
Q16828	11	12	91.66666666666666
Q16829	11	12	91.66666666666666
Q16849	11	12	91.66666666666666
Q4G0W2	11	12	91.66666666666666
Q68J44	11	12	91.66666666666666
Q6B8I1	11	12	91.66666666666666
Q76I76	11	12	91.66666666666666
Q8NEJ0	11	12	91.66666666666666
Q8WTR2	11	12	91.66666666666666
Q8WUJ0	11	12	91.66666666666666
Q92932	11	12	91.66666666666666
Q93096	11	12	91.66666666666666
Q96EF0	11	12	91.66666666666666
Q99952	11	12	91.66666666666666
Q99956	11	12	91.66666666666666
Q9BV47	11	12	91.66666666666666
Q9BVJ7	11	12	91.66666666666666
Q9BY84	11	12	91.66666666666666
Q9H1R2	11	12	91.66666666666666
Q9NRW4	11	12	91.66666666666666
Q9UII6	11	12	91.66666666666666
Q9UMZ3	11	12	91.66666666666666
Q9UNI6	11	12	91.66666666666666
Q9Y2R2	11	12	91.66666666666666
Q9Y6W6	11	12	91.66666666666666
Q5T0W9	11	12	91.66666666666666
Q86UY5	11	12	91.66666666666666
P11387	11	12	91.66666666666666
P49137	11	12	91.66666666666666
A0A5B4	11	12	91.66666666666666
A0A5B9	11	12	91.66666666666666
A0JD37	11	12	91.66666666666666
