O14717	10	13	76.92307692307693
O60701	10	13	76.92307692307693
O75828	10	13	76.92307692307693
O95050	10	13	76.92307692307693
O95568	10	13	76.92307692307693
P0DPD7	10	13	76.92307692307693
P11086	10	13	76.92307692307693
P16152	10	13	76.92307692307693
P19623	10	13	76.92307692307693
P22087	10	13	76.92307692307693
P28845	10	13	76.92307692307693
P40261	10	13	76.92307692307693
P46597	10	13	76.92307692307693
P49327	10	13	76.92307692307693
P50135	10	13	76.92307692307693
P51580	10	13	76.92307692307693
P52788	10	13	76.92307692307693
Q14353	10	13	76.92307692307693
Q14749	10	13	76.92307692307693
Q5T8I9	10	13	76.92307692307693
Q5VVY1	10	13	76.92307692307693
Q5VZV1	10	13	76.92307692307693
Q6UWP2	10	13	76.92307692307693
Q7L2J0	10	13	76.92307692307693
Q7Z624	10	13	76.92307692307693
Q86VU5	10	13	76.92307692307693
Q86W50	10	13	76.92307692307693
Q8N1G2	10	13	76.92307692307693
Q8N4J0	10	13	76.92307692307693
Q8N4T8	10	13	76.92307692307693
Q8N6R0	10	13	76.92307692307693
Q8TEA1	10	13	76.92307692307693
Q8TEK3	10	13	76.92307692307693
Q8WXB1	10	13	76.92307692307693
Q92506	10	13	76.92307692307693
Q96AZ1	10	13	76.92307692307693
Q96CB9	10	13	76.92307692307693
Q96FX7	10	13	76.92307692307693
Q96P11	10	13	76.92307692307693
Q96RS0	10	13	76.92307692307693
Q9BV86	10	13	76.92307692307693
Q9BVS5	10	13	76.92307692307693
Q9H5Q4	10	13	76.92307692307693
Q9H867	10	13	76.92307692307693
Q9UI43	10	13	76.92307692307693
Q9UIC8	10	13	76.92307692307693
Q9UJA5	10	13	76.92307692307693
Q9UNQ2	10	13	76.92307692307693
O43148	9	13	69.23076923076923
O60547	9	13	69.23076923076923
P00325	9	13	69.23076923076923
P00326	9	13	69.23076923076923
P08319	9	13	69.23076923076923
P11766	9	13	69.23076923076923
Q13838	9	13	69.23076923076923
Q8N4Q0	9	13	69.23076923076923
Q8N8N7	9	13	69.23076923076923
Q9BV79	9	13	69.23076923076923
P60842	4	13	30.76923076923077
Q14376	2	13	15.384615384615385
Q9Y6K1	2	13	15.384615384615385
Q9BPX1	1	13	7.6923076923076925
Q12791	1	13	7.6923076923076925
