O14717	30	30	100.0
O60547	30	30	100.0
O60701	30	30	100.0
O75828	30	30	100.0
O95050	30	30	100.0
O95568	30	30	100.0
P0DPD7	30	30	100.0
P11086	30	30	100.0
P16152	30	30	100.0
P19623	30	30	100.0
P22087	30	30	100.0
P28845	30	30	100.0
P40261	30	30	100.0
P46597	30	30	100.0
P49327	30	30	100.0
P50135	30	30	100.0
P51580	30	30	100.0
P52788	30	30	100.0
Q12791	30	30	100.0
Q13838	30	30	100.0
Q14353	30	30	100.0
Q14376	30	30	100.0
Q14749	30	30	100.0
Q5T8I9	30	30	100.0
Q5VVY1	30	30	100.0
Q5VZV1	30	30	100.0
Q6UWP2	30	30	100.0
Q7L2J0	30	30	100.0
Q7Z624	30	30	100.0
Q86VU5	30	30	100.0
Q86W50	30	30	100.0
Q8N1G2	30	30	100.0
Q8N4J0	30	30	100.0
Q8N4T8	30	30	100.0
Q8N6R0	30	30	100.0
Q8TEA1	30	30	100.0
Q8TEK3	30	30	100.0
Q8WXB1	30	30	100.0
Q92506	30	30	100.0
Q96AZ1	30	30	100.0
Q96CB9	30	30	100.0
Q96FX7	30	30	100.0
Q96P11	30	30	100.0
Q96RS0	30	30	100.0
Q9BV86	30	30	100.0
Q9BVS5	30	30	100.0
Q9H5Q4	30	30	100.0
Q9H867	30	30	100.0
Q9UI43	30	30	100.0
Q9UIC8	30	30	100.0
Q9UJA5	30	30	100.0
Q9UNQ2	30	30	100.0
O00423	30	30	100.0
O43157	30	30	100.0
O43172	30	30	100.0
O43660	30	30	100.0
O43818	30	30	100.0
O60486	30	30	100.0
O75326	30	30	100.0
O75530	30	30	100.0
O75581	30	30	100.0
O75694	30	30	100.0
O75717	30	30	100.0
O76071	30	30	100.0
O95198	30	30	100.0
O95714	30	30	100.0
O95970	30	30	100.0
P01130	30	30	100.0
P06756	30	30	100.0
P08514	30	30	100.0
P08581	30	30	100.0
P08648	30	30	100.0
P20701	30	30	100.0
P27487	30	30	100.0
P35658	30	30	100.0
P61964	30	30	100.0
P63151	30	30	100.0
P63244	30	30	100.0
P78406	30	30	100.0
Q04724	30	30	100.0
Q04912	30	30	100.0
Q05048	30	30	100.0
Q09028	30	30	100.0
Q12834	30	30	100.0
Q13216	30	30	100.0
Q14114	30	30	100.0
Q14145	30	30	100.0
Q15493	30	30	100.0
Q15751	30	30	100.0
Q2TAY7	30	30	100.0
Q2TBA0	30	30	100.0
Q3SYG4	30	30	100.0
Q676U5	30	30	100.0
Q6PCD5	30	30	100.0
Q86YC2	30	30	100.0
Q8N122	30	30	100.0
Q8NFH3	30	30	100.0
Q8NHY2	30	30	100.0
Q8TAF3	30	30	100.0
Q8TBZ3	30	30	100.0
Q8TEQ6	30	30	100.0
Q8WVQ1	30	30	100.0
Q92466	30	30	100.0
Q92834	30	30	100.0
Q92854	30	30	100.0
Q969H0	30	30	100.0
Q96DI7	30	30	100.0
Q96QV1	30	30	100.0
Q99972	30	30	100.0
Q9BQA1	30	30	100.0
Q9BVC4	30	30	100.0
Q9BZK7	30	30	100.0
Q9C0J8	30	30	100.0
Q9GZS3	30	30	100.0
Q9HAR2	30	30	100.0
Q9UJX5	30	30	100.0
Q9UM11	30	30	100.0
Q9Y297	30	30	100.0
Q9Y2M5	30	30	100.0
Q9Y3R4	30	30	100.0
Q9Y6Y0	30	30	100.0
P18754	29	30	96.66666666666667
P20702	29	30	96.66666666666667
P42658	29	30	96.66666666666667
P48147	29	30	96.66666666666667
Q16531	29	30	96.66666666666667
Q6V1X1	29	30	96.66666666666667
Q8IXQ5	29	30	96.66666666666667
Q8N136	29	30	96.66666666666667
Q8NBF2	29	30	96.66666666666667
Q8NFH4	29	30	96.66666666666667
Q92673	29	30	96.66666666666667
Q96I51	29	30	96.66666666666667
Q99784	29	30	96.66666666666667
Q9HCU5	29	30	96.66666666666667
Q9P258	29	30	96.66666666666667
Q9Y4B6	29	30	96.66666666666667
Q12884	28	30	93.33333333333333
Q96MX6	28	30	93.33333333333333
Q53G59	26	30	86.66666666666667
Q12769	26	30	86.66666666666667
Q8N608	23	30	76.66666666666667
O14727	7	30	23.333333333333332
P55884	5	30	16.666666666666664
Q10570	3	30	10.0
O43432	2	30	6.666666666666667
Q00059	2	30	6.666666666666667
Q13946	2	30	6.666666666666667
Q9H3P2	2	30	6.666666666666667
Q15554	2	30	6.666666666666667
Q9GZN7	2	30	6.666666666666667
